title,price_text,price,category,city,location,type_transaction,rooms,post_time,post_date,post_month,post_year,post_day,post_dayofweek,post_weekend,post_hour,post_period,season
Duplex S4 avec jardin et piscine au Lac1 MDL0687,5000 DT,5000,4,Tunis,Les Berges Du Lac,0,4,2025-09-27 15:33:00,2025-09-27,9,2025,27,5,1,15,Après-midi,Automne
Duplex S3 avec piscine à La Marsa MDL0695,8000 DT,8000,4,Tunis,La Marsa,0,3,2025-09-27 10:06:00,2025-09-27,9,2025,27,5,1,10,Matin,Automne
une villa s4 à gammarth,1680000 DT,1680000,3,Tunis,Gammarth,1,4,2025-09-26 16:40:00,2025-09-26,9,2025,26,4,0,16,Après-midi,Automne
Duplex S5 avec terrasse aux Jardins de Carthage MDL0696,6000 DT,6000,4,Tunis,Jardin De Carthage,0,5,2025-09-26 16:40:00,2025-09-26,9,2025,26,4,0,16,Après-midi,Automne
Villa S3 aux Jardins de Carthage MVL1415,4500 DT,4500,4,Tunis,Jardin De Carthage,0,3,2025-09-26 16:40:00,2025-09-26,9,2025,26,4,0,16,Après-midi,Automne
appartement s2 à ain zaghouan,330000 DT,330000,1,Tunis,Aïn Zaghouan,1,2,2025-09-26 14:36:00,2025-09-26,9,2025,26,4,0,14,Après-midi,Automne
appartement s2 à ain zaghouan,350000 DT,350000,1,Tunis,Aïn Zaghouan,1,2,2025-09-26 14:36:00,2025-09-26,9,2025,26,4,0,14,Après-midi,Automne
Villa S3 à La Marsa MVL1604,5000 DT,5000,4,Tunis,La Marsa,0,3,2025-09-25 23:01:00,2025-09-25,9,2025,25,3,0,23,Soir,Automne
Villa S3 aux Jardins de Carthage MVL1415,4500 DT,4500,4,Tunis,Jardin De Carthage,0,3,2025-09-25 23:01:00,2025-09-25,9,2025,25,3,0,23,Soir,Automne
Appartement S3 avec terrasse aux Jardins de Carthage ZAL1879,2500 DT,2500,0,Tunis,Jardin De Carthage,0,3,2025-09-25 23:01:00,2025-09-25,9,2025,25,3,0,23,Soir,Automne
Appartement S2 à La Marsa MAL1884,2500 DT,2500,0,Tunis,La Marsa,0,2,2025-09-25 23:01:00,2025-09-25,9,2025,25,3,0,23,Soir,Automne
une villa s3 à gammarth avec piscine,5500 DT,5500,4,Tunis,Gammarth,0,3,2025-09-25 22:59:00,2025-09-25,9,2025,25,3,0,22,Soir,Automne
un duplex s4 avec jardin à bhar lazrek,1300 DT,1300,4,Tunis,La Marsa,0,4,2025-09-25 22:59:00,2025-09-25,9,2025,25,3,0,22,Soir,Automne
une villa s5 avec jardin au lac1,5500 DT,5500,4,Tunis,Les Berges Du Lac,0,5,2025-09-25 00:15:00,2025-09-24,9,2025,24,2,0,0,,Automne
Appartement S2 à La Marsa MAL1883,2500 DT,2500,0,Tunis,La Marsa,0,2,2025-09-23 23:41:00,2025-09-23,9,2025,23,1,0,23,Soir,Automne
Etage de villa s3 à La Marsa MEL0562,3800 DT,3800,0,Tunis,La Marsa,0,3,2025-09-23 23:40:00,2025-09-23,9,2025,23,1,0,23,Soir,Automne
Appartement S2 meublé à Ain Zaghouan Nord ZAL1881,2200 DT,2200,0,Tunis,Aïn Zaghouan,0,2,2025-09-23 23:40:00,2025-09-23,9,2025,23,1,0,23,Soir,Automne
Duplex S4 avec terrasse meublé à La Marsa MDL0692,4200 DT,4200,4,Tunis,La Marsa,0,4,2025-09-23 23:39:00,2025-09-23,9,2025,23,1,0,23,Soir,Automne
Appartement S2 meublé aux Jardins de Carthage MAL1832,3000 DT,3000,0,Tunis,Jardin De Carthage,0,2,2025-09-23 23:39:00,2025-09-23,9,2025,23,1,0,23,Soir,Automne
AV Appt S1 à Ain Zaghouan Nord,285000 DT,285000,1,Tunis,Aïn Zaghouan,1,1,2025-09-23 12:38:00,2025-09-23,9,2025,23,1,0,12,Matin,Automne
A LOUER | Appartement S1 Meublé à La Marsa,2300 DT,2300,0,Tunis,La Marsa,0,1,2025-09-20 10:07:00,2025-09-20,9,2025,20,5,1,10,Matin,Automne
LOCATION - Villa Plain-pied S3 à la Marsa,6200 DT,6200,4,Tunis,La Marsa,0,3,2025-09-20 10:07:00,2025-09-20,9,2025,20,5,1,10,Matin,Automne
LOCATION | Villa S3 à Carthage,8500 DT,8500,4,Tunis,Carthage,0,3,2025-09-20 10:07:00,2025-09-20,9,2025,20,5,1,10,Matin,Automne
Villa S4 aux Berges du Lac 1 ZVL1749,4000 DT,4000,4,Tunis,Les Berges Du Lac,0,4,2025-09-19 22:48:00,2025-09-19,9,2025,19,4,0,22,Soir,Automne
Etage de Villa S3 aux Berges du Lac 1,2500 DT,2500,0,Tunis,Les Berges Du Lac,0,3,2025-09-19 15:35:00,2025-09-19,9,2025,19,4,0,15,Après-midi,Automne
Villa s5 avec piscine à La Marsa MVL1744,5500 DT,5500,4,Tunis,La Marsa,0,5,2025-09-19 15:35:00,2025-09-19,9,2025,19,4,0,15,Après-midi,Automne
Villa s6 aux Berges du Lac 2 ZVL1747,4000 DT,4000,4,Tunis,Les Berges Du Lac,0,6,2025-09-19 15:33:00,2025-09-19,9,2025,19,4,0,15,Après-midi,Automne
Appartement s1 meublé à Carthage MAL1870,1800 DT,1800,0,Tunis,Carthage,0,1,2025-09-19 15:33:00,2025-09-19,9,2025,19,4,0,15,Après-midi,Automne
Rez-de-chaussée de villa s2 avec jardin à Carthage MAL1871,3500 DT,3500,0,Tunis,Carthage,0,2,2025-09-19 15:33:00,2025-09-19,9,2025,19,4,0,15,Après-midi,Automne
Appartement s1 meublé au Lac1 ZAL1869,2000 DT,2000,0,Tunis,Les Berges Du Lac,0,1,2025-09-18 20:36:00,2025-09-18,9,2025,18,3,0,20,Soir,Automne
Appartement s1 à La Marsa MAL1865,1200 DT,1200,0,Tunis,La Marsa,0,1,2025-09-18 20:36:00,2025-09-18,9,2025,18,3,0,20,Soir,Automne
un appartement s3 meublé a gammarth,2200 DT,2200,0,Tunis,Gammarth,0,3,2025-09-18 20:35:00,2025-09-18,9,2025,18,3,0,20,Soir,Automne
un appartement s3 au jardin de carthage,2500 DT,2500,0,Tunis,La Marsa,0,3,2025-09-18 20:35:00,2025-09-18,9,2025,18,3,0,20,Soir,Automne
Appartement s3 aux Jardins de Carthage MAL1850,2400 DT,2400,0,Tunis,Jardin De Carthage,0,3,2025-09-17 23:19:00,2025-09-17,9,2025,17,2,0,23,Soir,Automne
Appartement s2 à La Marsa MAL1850,4500 DT,4500,0,Tunis,La Marsa,0,2,2025-09-17 15:15:00,2025-09-17,9,2025,17,2,0,15,Après-midi,Automne
Duplex S3 aux Jardins de Carthage MDL0689,3500 DT,3500,0,Tunis,Jardin De Carthage,0,3,2025-09-17 00:32:00,2025-09-16,9,2025,16,1,0,0,,Automne
Appartement S2 meublé aux Jardins de Carthage MAL1866,2300 DT,2300,0,Tunis,Jardin De Carthage,0,2,2025-09-17 00:32:00,2025-09-16,9,2025,16,1,0,0,,Automne
Appartement S4 À El Wahat Aouina,450000 DT,450000,1,Tunis,Le Kram,1,4,2025-09-17 00:32:00,2025-09-16,9,2025,16,1,0,0,,Automne
Appartement S2 aux Jardins de Carthage ZAL1868,2300 DT,2300,0,Tunis,Jardin De Carthage,0,2,2025-09-17 00:32:00,2025-09-16,9,2025,16,1,0,0,,Automne
Appartement S2 aux Jardins de Carthage ZAL1867,2700 DT,2700,0,Tunis,Jardin De Carthage,0,2,2025-09-17 00:32:00,2025-09-16,9,2025,16,1,0,0,,Automne
Appartement s1 à La Marsa MAL1849,3500 DT,3500,0,Tunis,La Marsa,0,1,2025-09-17 00:32:00,2025-09-16,9,2025,16,1,0,0,,Automne
une villa s5 avec chambre de service à la marsa,5000 DT,5000,4,Tunis,La Marsa,0,5,2025-09-17 00:32:00,2025-09-16,9,2025,16,1,0,0,,Automne
s+2 citee olympique,1500 DT,1500,0,Tunis,Cité Olympique,0,2,2025-09-17 00:31:00,2025-09-16,9,2025,16,1,0,0,,Automne
Appartement s0 meublé à La Marsa MAL3501,1300 DT,1300,0,Tunis,La Marsa,0,0,2025-09-13 21:24:00,2025-09-13,9,2025,13,5,1,21,Soir,Automne
Villa S4 à La Marsa MVL0910,4200 DT,4200,4,Tunis,La Marsa,0,4,2025-09-13 00:07:00,2025-09-12,9,2025,12,4,0,0,,Automne
Appartement S3 aux Jardins de Carthage MAL1850,2400 DT,2400,0,Tunis,Jardin De Carthage,0,3,2025-09-13 00:07:00,2025-09-12,9,2025,12,4,0,0,,Automne
Appartement S3 aux Berges du Lac 2 MAL1758,3100 DT,3100,0,Tunis,Les Berges Du Lac,0,3,2025-09-13 00:07:00,2025-09-12,9,2025,12,4,0,0,,Automne
Appartement s3 avec jardin à Gammarth ZAL1805,2500 DT,2500,0,Tunis,Gammarth,0,3,2025-09-13 00:06:00,2025-09-12,9,2025,12,4,0,0,,Automne
Appartement S+1 meublé à Sidi Daoud La marsa ZAL1810,2000 DT,2000,0,Tunis,La Marsa,0,1,2025-09-13 00:05:00,2025-09-12,9,2025,12,4,0,0,,Automne
A vendre Appartement S+4 à L'aouina,360000 DT,360000,1,Tunis,L'aouina,1,4,2025-09-12 13:18:00,2025-09-12,9,2025,12,4,0,13,Après-midi,Automne
A LOUER DUPLEX S+4 AIN ZAGHOUAN TEL 53154062,2400 DT,2400,0,Tunis,Aïn Zaghouan,0,4,2025-09-11 14:27:00,2025-09-11,9,2025,11,3,0,14,Après-midi,Automne
A vendre s+2 cité el wahat TEL 52154007,265000 DT,265000,1,Tunis,L'aouina,1,2,2025-09-11 14:27:00,2025-09-11,9,2025,11,3,0,14,Après-midi,Automne
un appartement s1 semi meublé la marsa,1100 DT,1100,0,Tunis,La Marsa,0,1,2025-09-11 14:18:00,2025-09-11,9,2025,11,3,0,14,Après-midi,Automne
Appartement s3 aux Jardins de Carthage ZAV1932,750000 DT,750000,3,Tunis,Jardin De Carthage,1,3,2025-09-11 14:18:00,2025-09-11,9,2025,11,3,0,14,Après-midi,Automne
Duplex S2 meublé à La Marsa MDL0686,3000 DT,3000,4,Tunis,La Marsa,0,2,2025-09-10 19:06:00,2025-09-10,9,2025,10,2,0,19,Soir,Automne
Villa meublée S+4 à La Marsa MVL0526,5500 DT,5500,4,Tunis,La Marsa,0,4,2025-09-10 19:06:00,2025-09-10,9,2025,10,2,0,19,Soir,Automne
Appartement s2 meublé à La Marsa ZAL1845,1700 DT,1700,0,Tunis,La Marsa,0,2,2025-09-10 19:06:00,2025-09-10,9,2025,10,2,0,19,Soir,Automne
Appartement s3 avec jardin à Ain Zaghouan nord ZAL0419,2500 DT,2500,0,Tunis,Aïn Zaghouan,0,3,2025-09-10 19:05:00,2025-09-10,9,2025,10,2,0,19,Soir,Automne
Appartement s3 aux Jardins de Carthage MAL1837,1900 DT,1900,0,Tunis,Jardin De Carthage,0,3,2025-09-10 19:05:00,2025-09-10,9,2025,10,2,0,19,Soir,Automne
appartement s+1 a louer aux jardins de Carthage,1350 DT,1350,0,Tunis,Jardin De Carthage,0,1,2025-09-10 19:05:00,2025-09-10,9,2025,10,2,0,19,Soir,Automne
Appartement s1 pied dans l'eau à Carthage MAL1828,1500 DT,1500,0,Tunis,Aïn Zaghouan,0,1,2025-09-10 19:05:00,2025-09-10,9,2025,10,2,0,19,Soir,Automne
une villa s3 à gammarth avec piscine et jardin,7000 DT,7000,4,Tunis,Gammarth,0,3,2025-09-10 00:22:00,2025-09-09,9,2025,9,1,0,0,,Automne
Appartement s1 meublé aux Jardins de Carthage ZAL1823,1700 DT,1700,0,Tunis,Jardin De Carthage,0,1,2025-09-10 00:22:00,2025-09-09,9,2025,9,1,0,0,,Automne
Etage de villa s3 meublé à Ain Zaghouan nord ZEL0557,1500 DT,1500,0,Tunis,Aïn Zaghouan,0,3,2025-09-10 00:22:00,2025-09-09,9,2025,9,1,0,0,,Automne
Appartement s2 à La Nouvelle Soukra ZAL1839,1500 DT,1500,0,Tunis,Aïn Zaghouan,0,2,2025-09-10 00:22:00,2025-09-09,9,2025,9,1,0,0,,Automne
Etage de villa s3 à Ain Zaghouan nord ZEL0558,1500 DT,1500,0,Tunis,Aïn Zaghouan,0,3,2025-09-10 00:22:00,2025-09-09,9,2025,9,1,0,0,,Automne
un appartement s3 au jardin de carthage,2500 DT,2500,0,Tunis,Jardin De Carthage,0,3,2025-09-10 00:22:00,2025-09-09,9,2025,9,1,0,0,,Automne
une villa s5 à la marsa,4800 DT,4800,4,Tunis,La Marsa,0,5,2025-09-10 00:21:00,2025-09-09,9,2025,9,1,0,0,,Automne
une villa s6 au lac2 avec piscine et jardin,8500 DT,8500,4,Tunis,Les Berges Du Lac,0,6,2025-09-08 23:44:00,2025-09-08,9,2025,8,0,0,23,Soir,Automne
une villa s4 à gammarth avec un grand jardin,7000 DT,7000,4,Tunis,Gammarth,0,4,2025-09-07 00:10:00,2025-09-06,9,2025,6,5,1,0,,Automne
un duplex s4 à cité el hana,3200 DT,3200,4,Tunis,La Marsa,0,4,2025-09-07 00:10:00,2025-09-06,9,2025,6,5,1,0,,Automne
Duplex s4 avec terrase aux Jardins de Carthage ZEL0556,2000 DT,2000,4,Tunis,Jardin De Carthage,0,4,2025-09-07 00:08:00,2025-09-06,9,2025,6,5,1,0,,Automne
Appartement s1 aux Jardins de Carthage ZAL1834,1350 DT,1350,0,Tunis,Jardin De Carthage,0,1,2025-09-07 00:08:00,2025-09-06,9,2025,6,5,1,0,,Automne
Appartement s3 meublé à Ain Zaghouan nord ZAL3071,2700 DT,2700,0,Tunis,Aïn Zaghouan,0,3,2025-09-07 00:08:00,2025-09-06,9,2025,6,5,1,0,,Automne
Appartement s2 meublé aux Jardins de Carthage MAL1832,3000 DT,3000,0,Tunis,Jardin De Carthage,0,2,2025-09-05 23:34:00,2025-09-05,9,2025,5,4,0,23,Soir,Automne
Appartement s2 avec terrasse à Ain Zaghouan sud MAL1833,1400 DT,1400,0,Tunis,Aïn Zaghouan,0,2,2025-09-05 23:34:00,2025-09-05,9,2025,5,4,0,23,Soir,Automne
Appartement s3 à Ain Zaghouan nord MAL1835,1900 DT,1900,0,Tunis,Aïn Zaghouan,0,3,2025-09-05 23:34:00,2025-09-05,9,2025,5,4,0,23,Soir,Automne
Etage de villa s2 à La Marsa MEL0555,2000 DT,2000,0,Tunis,La Marsa,0,2,2025-09-05 23:34:00,2025-09-05,9,2025,5,4,0,23,Soir,Automne
un duplex s3 au lac2 avec piscine,5300 DT,5300,4,Tunis,Les Berges Du Lac,0,3,2025-09-04 00:22:00,2025-09-03,9,2025,3,2,0,0,,Automne
Appartement s2 meublé à Ain Zaghouan nord MAL1728,2750 DT,2750,0,Tunis,Aïn Zaghouan,0,2,2025-09-04 00:22:00,2025-09-03,9,2025,3,2,0,0,,Automne
Appartement s2 meublé à La Marsa ZAL1827,2800 DT,2800,0,Tunis,La Marsa,0,2,2025-09-02 23:44:00,2025-09-02,9,2025,2,1,0,23,Soir,Automne
Villa s5 à Carthage Byrsa MVL0602,3500 DT,3500,4,Tunis,Carthage,0,5,2025-09-02 23:44:00,2025-09-02,9,2025,2,1,0,23,Soir,Automne
Appartement s2 meublé à L'aouina MAL1823,1400 DT,1400,0,Tunis,L'aouina,0,2,2025-09-02 23:44:00,2025-09-02,9,2025,2,1,0,23,Soir,Automne
Appartement s1 meublé au Lac2 ZAL1824,2200 DT,2200,0,Tunis,Les Berges Du Lac,0,1,2025-09-02 23:43:00,2025-09-02,9,2025,2,1,0,23,Soir,Automne
Rez de chaussée de villa s4 à Ain Zaghouan nord MAL1816,1500 DT,1500,0,Tunis,Aïn Zaghouan,0,4,2025-09-02 23:41:00,2025-09-02,9,2025,2,1,0,23,Soir,Automne
Appartement s2 avec jardin aux Jardins de Carthage ZAL1820,1750 DT,1750,0,Tunis,Jardin De Carthage,0,2,2025-09-02 23:41:00,2025-09-02,9,2025,2,1,0,23,Soir,Automne
Appartement s2 à La Nouvelle Soukra ZAL1822,1450 DT,1450,0,Tunis,Aïn Zaghouan,0,2,2025-09-01 23:54:00,2025-09-01,9,2025,1,0,0,23,Soir,Automne
Appartement s3 à La Marsa MAL0214,1950 DT,1950,0,Tunis,La Marsa,0,3,2025-09-01 23:54:00,2025-09-01,9,2025,1,0,0,23,Soir,Automne
L'occasion studio bien equipe par jour.,130 DT,130,2,Tunis,Sidi Bou Said,0,0,2025-09-01 23:54:00,2025-09-01,9,2025,1,0,0,23,Soir,Automne
une villa s5 à carthage avec piscine,7500 DT,7500,4,Tunis,Sidi Bou Said,0,5,2025-09-01 23:54:00,2025-09-01,9,2025,1,0,0,23,Soir,Automne
Villa s3 à Ain Zaghouan nord ZVL1741,3000 DT,3000,4,Tunis,Aïn Zaghouan,0,3,2025-08-30 19:14:00,2025-08-30,8,2025,30,5,1,19,Soir,Été
Duplex meublé s3 avec piscine à La Marsa MDL0184,5000 DT,5000,4,Tunis,La Marsa,0,3,2025-08-30 00:22:00,2025-08-29,8,2025,29,4,0,0,,Été
Appartement s3 meublé à Gammarth ZAL1813,3000 DT,3000,0,Tunis,Gammarth,0,3,2025-08-29 14:59:00,2025-08-29,8,2025,29,4,0,14,Après-midi,Été
Appartement S+3 A Cité IBN Khouldoun Tunis,150000 DT,150000,1,Tunis,El Omrane supérieur,1,3,2025-08-29 01:08:00,2025-08-29,8,2025,29,4,0,1,Nuit,Été
Appartement s2 à Bhar Lazrak ZAL1812,1000 DT,1000,0,Tunis,La Marsa,0,2,2025-08-29 01:08:00,2025-08-29,8,2025,29,4,0,1,Nuit,Été
Appartement s1 meublé à La Nouvelle Soukra ZAL1809,1500 DT,1500,0,Tunis,Aïn Zaghouan,0,1,2025-08-29 01:08:00,2025-08-29,8,2025,29,4,0,1,Nuit,Été
Appartement s3 vue sur lac au Lac2 MAL0344,5000 DT,5000,0,Tunis,Les Berges Du Lac,0,3,2025-08-29 01:08:00,2025-08-29,8,2025,29,4,0,1,Nuit,Été
Duplex s3 meublé avec terrasse à La Marsa MDL0548,1800 DT,1800,4,Tunis,La Marsa,0,3,2025-08-29 01:08:00,2025-08-29,8,2025,29,4,0,1,Nuit,Été
Appartement s1 meublé aux Jardins de Carthage MAL3138,1700 DT,1700,0,Tunis,Jardin De Carthage,0,1,2025-08-29 01:08:00,2025-08-29,8,2025,29,4,0,1,Nuit,Été
Appartement s3 à La Marsa MAL1798,2500 DT,2500,0,Tunis,La Marsa,0,3,2025-08-28 00:16:00,2025-08-27,8,2025,27,2,0,0,,Été
Appartement s3 meublé à Ain Zaghouan nord ZAL1804,4500 DT,4500,0,Tunis,Aïn Zaghouan,0,3,2025-08-28 00:16:00,2025-08-27,8,2025,27,2,0,0,,Été
Appartement s2 meublé vue sur mer à La Marsa ZAL1803,4000 DT,4000,0,Tunis,La Marsa,0,2,2025-08-27 12:34:00,2025-08-27,8,2025,27,2,0,12,Matin,Été
Appartement s4 à Ain Zaghouan El Wahat MAL1806,1700 DT,1700,0,Tunis,Aïn Zaghouan,0,4,2025-08-27 12:34:00,2025-08-27,8,2025,27,2,0,12,Matin,Été
Duplex s2 meublé vue sur mer à Gammarth ZDL0682,3000 DT,3000,4,Tunis,Gammarth,0,2,2025-08-27 12:34:00,2025-08-27,8,2025,27,2,0,12,Matin,Été
Appartement s3 aux Jardins de Carthage MAL1800,3200 DT,3200,0,Tunis,Jardin De Carthage,0,3,2025-08-27 12:33:00,2025-08-27,8,2025,27,2,0,12,Matin,Été
Appartement s3 vue sur lac au Lac1 ZAL1802,4000 DT,4000,0,Tunis,Les Berges Du Lac,0,3,2025-08-27 12:33:00,2025-08-27,8,2025,27,2,0,12,Matin,Été
Appartement s1 à Ain Zaghouan nord MAL1801,1450 DT,1450,0,Tunis,Aïn Zaghouan,0,1,2025-08-25 23:25:00,2025-08-25,8,2025,25,0,0,23,Soir,Été
Villa s6 à Sidi Daoud ZVL1738,4000 DT,4000,4,Tunis,La Marsa,0,6,2025-08-25 23:25:00,2025-08-25,8,2025,25,0,0,23,Soir,Été
Appartement s3 meublé à Ain Zaghouan nord MAL1658,2300 DT,2300,0,Tunis,Aïn Zaghouan,0,3,2025-08-25 23:25:00,2025-08-25,8,2025,25,0,0,23,Soir,Été
A louer appartement s+1 a Lafayette,700 DT,700,0,Tunis,Centre Ville - Lafayette,0,1,2025-08-23 15:52:00,2025-08-23,8,2025,23,5,1,15,Après-midi,Été
A louer appartement s+1 a passage,650 DT,650,0,Tunis,Centre Ville - Lafayette,0,1,2025-08-23 15:52:00,2025-08-23,8,2025,23,5,1,15,Après-midi,Été
Duplex s3 vue sur mer à Gammarth MDL0096,7000 DT,7000,4,Tunis,Gammarth,0,3,2025-08-23 15:51:00,2025-08-23,8,2025,23,5,1,15,Après-midi,Été
Appartement s2 aux Jardins de L'aouina ZAL1799,1700 DT,1700,0,Tunis,L'aouina,0,2,2025-08-23 15:51:00,2025-08-23,8,2025,23,5,1,15,Après-midi,Été
A vendre appartement s+3 a Lafayette,200000 DT,200000,1,Tunis,Centre Ville - Lafayette,1,3,2025-08-23 15:51:00,2025-08-23,8,2025,23,5,1,15,Après-midi,Été
appart s+2 a lafayette,800 DT,800,0,Tunis,Centre Ville - Lafayette,0,2,2025-08-22 16:40:00,2025-08-22,8,2025,22,4,0,16,Après-midi,Été
Villa s4 avec piscine à Gammarth MVL0522,4500 DT,4500,4,Tunis,Gammarth,0,4,2025-08-22 16:40:00,2025-08-22,8,2025,22,4,0,16,Après-midi,Été
a louer un app s+2 ain zaghouane nord,1470 DT,1470,0,Tunis,Aïn Zaghouan,0,2,2025-08-22 11:12:00,2025-08-22,8,2025,22,4,0,11,Matin,Été
Rez de chaussée de villa s2 avec piscine à Gammarth ZRCL0317,4000 DT,4000,0,Tunis,Gammarth,0,2,2025-08-21 18:24:00,2025-08-21,8,2025,21,3,0,18,Après-midi,Été
Appartement s2 vue sur lac au Lac1 MAV1254,870000 DT,870000,1,Tunis,Les Berges Du Lac,1,2,2025-08-19 18:06:00,2025-08-19,8,2025,19,1,0,18,Après-midi,Été
un duplex s3 à ain zaghouan,560000 DT,560000,3,Tunis,Aïn Zaghouan,1,3,2025-08-19 15:20:00,2025-08-19,8,2025,19,1,0,15,Après-midi,Été
une villa s6 à gammarth,7500 DT,7500,4,Tunis,Gammarth,0,6,2025-08-19 12:32:00,2025-08-19,8,2025,19,1,0,12,Matin,Été
un appartement s1 à la marsa,600 DT,600,0,Tunis,La Marsa,0,1,2025-08-19 12:32:00,2025-08-19,8,2025,19,1,0,12,Matin,Été
À VENDRE Appartement S2 à L’Aouina Wahat,299000 DT,299000,1,Tunis,L'aouina,1,2,2025-08-19 07:45:00,2025-08-19,8,2025,19,1,0,7,Matin,Été
Appartement s3 à Ain Zaghouan nord MAL1794,2300 DT,2300,0,Tunis,Aïn Zaghouan,0,3,2025-08-18 17:49:00,2025-08-18,8,2025,18,0,0,17,Après-midi,Été
Appartement s2 à Ain Zaghouan nord MAL1731,1600 DT,1600,0,Tunis,Aïn Zaghouan,0,2,2025-08-18 13:41:00,2025-08-18,8,2025,18,0,0,13,Après-midi,Été
une villa s9 au lac1,10000 DT,10000,4,Tunis,Les Berges Du Lac,0,S+9,2025-08-18 13:41:00,2025-08-18,8,2025,18,0,0,13,Après-midi,Été
un étage de villa s2 meublé à sidi daoued,1600 DT,1600,0,Tunis,Sidi Daoud,0,2,2025-08-18 13:41:00,2025-08-18,8,2025,18,0,0,13,Après-midi,Été
une villa plain pied s4 à la marsa,5800 DT,5800,4,Tunis,La Marsa,0,4,2025-08-18 13:41:00,2025-08-18,8,2025,18,0,0,13,Après-midi,Été
Appartement s1 avec terrasse à La Marsa MAL1992,2400 DT,2400,0,Tunis,La Marsa,0,1,2025-08-15 16:53:00,2025-08-15,8,2025,15,4,0,16,Après-midi,Été
Appartement s2 meublé à La Marsa MAL1438,3600 DT,3600,0,Tunis,La Marsa,0,2,2025-08-15 16:53:00,2025-08-15,8,2025,15,4,0,16,Après-midi,Été
Appartement s2 meublé au Lac2 ZAL0587,4000 DT,4000,0,Tunis,Les Berges Du Lac,0,2,2025-08-15 11:54:00,2025-08-15,8,2025,15,4,0,11,Matin,Été
un duplex s3 meublé à la marsa,3600 DT,3600,4,Tunis,La Marsa,0,3,2025-08-15 09:57:00,2025-08-15,8,2025,15,4,0,9,Matin,Été
Appartement s3 avec chambre de service à La Marsa MAL1791,1750 DT,1750,0,Tunis,La Marsa,0,3,2025-08-14 17:09:00,2025-08-14,8,2025,14,3,0,17,Après-midi,Été
Appartement s2 meublé à Gammarth MAL2167,2500 DT,2500,0,Tunis,Gammarth,0,2,2025-08-14 16:26:00,2025-08-14,8,2025,14,3,0,16,Après-midi,Été
une villa s+4 avec piscine au lac2,10000 DT,10000,4,Tunis,Les Berges Du Lac,0,4,2025-08-14 15:10:00,2025-08-14,8,2025,14,3,0,15,Après-midi,Été
une maison s+3 à la marsa vue mer,3500 DT,3500,4,Tunis,La Marsa,0,3,2025-08-14 15:10:00,2025-08-14,8,2025,14,3,0,15,Après-midi,Été
Appartement s2 avec piscine à Gammarth MAL0807,5000 DT,5000,0,Tunis,Gammarth,0,2,2025-08-13 21:40:00,2025-08-13,8,2025,13,2,0,21,Soir,Été
Appartement s2 à L'aouina ZAL1785,1150 DT,1150,0,Tunis,L'aouina,0,2,2025-08-13 21:38:00,2025-08-13,8,2025,13,2,0,21,Soir,Été
Appartement s1 meublé à Ain Zaghouan nord ZAL1783,1600 DT,1600,0,Tunis,Aïn Zaghouan,0,1,2025-08-12 16:58:00,2025-08-12,8,2025,12,1,0,16,Après-midi,Été
Appartement s3 meublé aux Jardins de Carthage MAL1782,3200 DT,3200,0,Tunis,Jardin De Carthage,0,3,2025-08-12 16:58:00,2025-08-12,8,2025,12,1,0,16,Après-midi,Été
Appartement s3 aux Jardins de Carthage MAL1781,2700 DT,2700,0,Tunis,Jardin De Carthage,0,3,2025-08-12 16:58:00,2025-08-12,8,2025,12,1,0,16,Après-midi,Été
Appartement s4 à La Marsa MAL3259,3500 DT,3500,0,Tunis,La Marsa,0,4,2025-08-12 16:58:00,2025-08-12,8,2025,12,1,0,16,Après-midi,Été
Appartement s1 à La Marsa ZAL1713,1700 DT,1700,0,Tunis,La Marsa,0,1,2025-08-11 16:24:00,2025-08-11,8,2025,11,0,0,16,Après-midi,Été
un appartement S1 meublé,2000 DT,2000,0,Tunis,Jardin De Carthage,0,1,2025-08-11 16:24:00,2025-08-11,8,2025,11,0,0,16,Après-midi,Été
un appartement S2,2400 DT,2400,0,Tunis,Jardin De Carthage,0,2,2025-08-11 13:52:00,2025-08-11,8,2025,11,0,0,13,Après-midi,Été
Rez-de-chaussée de villa s3 avec jardin au Lac2 ZRCL0287,4800 DT,4800,0,Tunis,Les Berges Du Lac,0,3,2025-08-11 13:52:00,2025-08-11,8,2025,11,0,0,13,Après-midi,Été
une villa S5 avec jardin à la marsa,4500 DT,4500,4,Tunis,La Marsa,0,5,2025-08-11 11:57:00,2025-08-11,8,2025,11,0,0,11,Matin,Été
un appartement S1 vide aux jardins de carthage,1300 DT,1300,0,Tunis,Jardin De Carthage,0,1,2025-08-11 11:57:00,2025-08-11,8,2025,11,0,0,11,Matin,Été
Etage de villa s2 meublé au Kram ZEL0554,1800 DT,1800,0,Tunis,Le Kram,0,2,2025-08-11 11:57:00,2025-08-11,8,2025,11,0,0,11,Matin,Été
Etage de villa s2 au Kram ZEL0553,1350 DT,1350,0,Tunis,Le Kram,0,2,2025-08-11 11:57:00,2025-08-11,8,2025,11,0,0,11,Matin,Été
une villa S3 avec vue mer à carthage,2900 DT,2900,4,Tunis,Carthage,0,3,2025-08-11 11:57:00,2025-08-11,8,2025,11,0,0,11,Matin,Été
un appartement S3 meublé,3500 DT,3500,0,Tunis,Les Berges Du Lac,0,3,2025-08-09 15:55:00,2025-08-09,8,2025,9,5,1,15,Après-midi,Été
